label,predicted
ABT-888_LAPATINIB_A2058,0.04455868
ABT-888_MK-2206_A2058,0.050656937
ABT-888_MK-4827_A2058,0.0522758
ABT-888_MK-5108_A2058,0.037981853
ABT-888_MK-8669_A2058,0.055100374
ABT-888_MK-8776_A2058,0.0601983
ABT-888_PD325901_A2058,0.04276567
ABT-888_SORAFENIB_A2058,0.068014465
ABT-888_SUNITINIB_A2058,0.077562876
ABT-888_TEMOZOLOMIDE_A2058,0.040484004
ABT-888_ZOLINZA_A2058,0.05965241
ABT-888_OXALIPLATIN_A2058,0.02193849
ABT-888_SN-38_A2058,0.046916276
ABT-888_TOPOTECAN_A2058,0.0539203
ABT-888_ETOPOSIDE_A2058,0.03141063
ABT-888_GEMCITABINE_A2058,0.050871193
ABT-888_VINORELBINE_A2058,0.010680314
ABT-888_5-FU_A2058,0.048288636
ABT-888_CARBOPLATIN_A2058,0.03844428
ABT-888_CYCLOPHOSPHAMIDE_A2058,0.029180754
ABT-888_DEXAMETHASONE_A2058,0.010042246
ABT-888_DOXORUBICIN_A2058,0.022882953
ABT-888_METFORMIN_A2058,0.02917991
ABT-888_METHOTREXATE_A2058,0.015474655
ABT-888_MITOMYCINE_A2058,0.044427678
ABT-888_MRK-003_A2058,0.05135808
ABT-888_PACLITAXEL_A2058,0.02986176
ABT-888_VINBLASTINE_A2058,0.027051805
AZD1775_ABT-888_A2058,0.070886835
AZD1775_BEZ-235_A2058,0.102005884
AZD1775_BORTEZOMIB_A2058,0.07358307
AZD1775_DASATINIB_A2058,0.101629354
AZD1775_DINACICLIB_A2058,0.07247194
AZD1775_ERLOTINIB_A2058,0.0894574
AZD1775_GELDANAMYCIN_A2058,0.10106794
AZD1775_L778123_A2058,0.09878581
AZD1775_LAPATINIB_A2058,0.09280895
AZD1775_MK-2206_A2058,0.09919373
AZD1775_MK-4827_A2058,0.083814695
AZD1775_MK-5108_A2058,0.08359616
AZD1775_MK-8669_A2058,0.0790898
AZD1775_MK-8776_A2058,0.10381228
AZD1775_PD325901_A2058,0.08513888
AZD1775_SORAFENIB_A2058,0.09925087
AZD1775_SUNITINIB_A2058,0.12847275
AZD1775_TEMOZOLOMIDE_A2058,0.08997955
AZD1775_ZOLINZA_A2058,0.09118813
AZD1775_OXALIPLATIN_A2058,0.056661353
AZD1775_SN-38_A2058,0.067687936
AZD1775_TOPOTECAN_A2058,0.075492255
AZD1775_ETOPOSIDE_A2058,0.06261405
AZD1775_GEMCITABINE_A2058,0.10866134
AZD1775_VINORELBINE_A2058,0.04859806
AZD1775_5-FU_A2058,0.094059624
AZD1775_CARBOPLATIN_A2058,0.07615965
AZD1775_CYCLOPHOSPHAMIDE_A2058,0.07463041
AZD1775_DEXAMETHASONE_A2058,0.039562114
AZD1775_DOXORUBICIN_A2058,0.0523125
AZD1775_METFORMIN_A2058,0.06800101
AZD1775_METHOTREXATE_A2058,0.05124569
AZD1775_MITOMYCINE_A2058,0.08232432
AZD1775_MRK-003_A2058,0.09053126
AZD1775_PACLITAXEL_A2058,0.06126392
AZD1775_VINBLASTINE_A2058,0.045975693
BEZ-235_ABT-888_A2058,0.07418316
BEZ-235_AZD1775_A2058,0.10721878
BEZ-235_BORTEZOMIB_A2058,0.06995163
BEZ-235_DASATINIB_A2058,0.10499838
BEZ-235_DINACICLIB_A2058,0.08772958
BEZ-235_ERLOTINIB_A2058,0.09917002
BEZ-235_GELDANAMYCIN_A2058,0.097900935
BEZ-235_L778123_A2058,0.106846
BEZ-235_LAPATINIB_A2058,0.098236255
BEZ-235_MK-2206_A2058,0.09884369
BEZ-235_MK-4827_A2058,0.089369215
BEZ-235_MK-5108_A2058,0.09130804
BEZ-235_MK-8669_A2058,0.09921005
BEZ-235_MK-8776_A2058,0.090653025
BEZ-235_PD325901_A2058,0.08649666
BEZ-235_SORAFENIB_A2058,0.08970953
BEZ-235_SUNITINIB_A2058,0.1330851
BEZ-235_TEMOZOLOMIDE_A2058,0.07452844
BEZ-235_ZOLINZA_A2058,0.09516425
BEZ-235_OXALIPLATIN_A2058,0.06481649
BEZ-235_SN-38_A2058,0.07632319
BEZ-235_TOPOTECAN_A2058,0.09574151
BEZ-235_ETOPOSIDE_A2058,0.054364808
BEZ-235_GEMCITABINE_A2058,0.09799626
BEZ-235_VINORELBINE_A2058,0.048215643
BEZ-235_5-FU_A2058,0.092244424
BEZ-235_CARBOPLATIN_A2058,0.07477783
BEZ-235_CYCLOPHOSPHAMIDE_A2058,0.07123402
BEZ-235_DEXAMETHASONE_A2058,0.04773844
BEZ-235_DOXORUBICIN_A2058,0.07628213
BEZ-235_METFORMIN_A2058,0.06616601
BEZ-235_METHOTREXATE_A2058,0.055813573
BEZ-235_MITOMYCINE_A2058,0.077977896
BEZ-235_MRK-003_A2058,0.10021342
BEZ-235_PACLITAXEL_A2058,0.063429974
BEZ-235_VINBLASTINE_A2058,0.051721632
BORTEZOMIB_ABT-888_A2058,0.01951829
BORTEZOMIB_AZD1775_A2058,0.045159146
BORTEZOMIB_BEZ-235_A2058,0.0457313
BORTEZOMIB_DASATINIB_A2058,0.026299093
BORTEZOMIB_DINACICLIB_A2058,0.018800303
BORTEZOMIB_ERLOTINIB_A2058,0.025466146
BORTEZOMIB_GELDANAMYCIN_A2058,0.04119192
BORTEZOMIB_L778123_A2058,0.039831944
BORTEZOMIB_LAPATINIB_A2058,0.022541191
BORTEZOMIB_MK-2206_A2058,0.031137772
BORTEZOMIB_MK-4827_A2058,0.028607562
BORTEZOMIB_MK-5108_A2058,0.022031019
BORTEZOMIB_MK-8669_A2058,0.04007349
BORTEZOMIB_MK-8776_A2058,0.03966842
BORTEZOMIB_PD325901_A2058,0.026645245
BORTEZOMIB_SORAFENIB_A2058,0.041343585
BORTEZOMIB_SUNITINIB_A2058,0.05528935
BORTEZOMIB_TEMOZOLOMIDE_A2058,0.023744596
BORTEZOMIB_ZOLINZA_A2058,0.034197606
BORTEZOMIB_OXALIPLATIN_A2058,0.011981291
BORTEZOMIB_SN-38_A2058,0.025499122
BORTEZOMIB_TOPOTECAN_A2058,0.024766153
BORTEZOMIB_ETOPOSIDE_A2058,0.019352982
BORTEZOMIB_GEMCITABINE_A2058,0.045894764
BORTEZOMIB_VINORELBINE_A2058,-0.0048092995
BORTEZOMIB_5-FU_A2058,0.031459287
BORTEZOMIB_CARBOPLATIN_A2058,0.027823037
BORTEZOMIB_CYCLOPHOSPHAMIDE_A2058,-0.0029244581
BORTEZOMIB_DEXAMETHASONE_A2058,-0.0069388933
BORTEZOMIB_DOXORUBICIN_A2058,0.010365872
BORTEZOMIB_METFORMIN_A2058,0.01842245
BORTEZOMIB_METHOTREXATE_A2058,0.0029734238
BORTEZOMIB_MITOMYCINE_A2058,0.031946845
BORTEZOMIB_MRK-003_A2058,0.027442217
BORTEZOMIB_PACLITAXEL_A2058,0.029575516
BORTEZOMIB_VINBLASTINE_A2058,-0.00070432946
CARBOPLATIN_ABT-888_A2058,0.040539995
CARBOPLATIN_AZD1775_A2058,0.061179265
CARBOPLATIN_BEZ-235_A2058,0.05793713
CARBOPLATIN_BORTEZOMIB_A2058,0.034172274
CARBOPLATIN_DASATINIB_A2058,0.039219685
CARBOPLATIN_DINACICLIB_A2058,0.035547607
CARBOPLATIN_ERLOTINIB_A2058,0.054652303
CARBOPLATIN_GELDANAMYCIN_A2058,0.063135505
CARBOPLATIN_L778123_A2058,0.057591036
CARBOPLATIN_LAPATINIB_A2058,0.05842048
CARBOPLATIN_MK-2206_A2058,0.061876565
CARBOPLATIN_MK-4827_A2058,0.056484804
CARBOPLATIN_MK-5108_A2058,0.04019001
CARBOPLATIN_MK-8669_A2058,0.07332691
CARBOPLATIN_MK-8776_A2058,0.06323815
CARBOPLATIN_PD325901_A2058,0.044542283
CARBOPLATIN_SORAFENIB_A2058,0.050693147
CARBOPLATIN_SUNITINIB_A2058,0.07555147
CARBOPLATIN_TEMOZOLOMIDE_A2058,0.054315723
CARBOPLATIN_ZOLINZA_A2058,0.05931686
CARBOPLATIN_OXALIPLATIN_A2058,0.026659805
CARBOPLATIN_SN-38_A2058,0.054573543
CARBOPLATIN_TOPOTECAN_A2058,0.04442685
CARBOPLATIN_ETOPOSIDE_A2058,0.032129344
CARBOPLATIN_GEMCITABINE_A2058,0.06531718
CARBOPLATIN_VINORELBINE_A2058,0.023871677
CARBOPLATIN_5-FU_A2058,0.060683183
CARBOPLATIN_CYCLOPHOSPHAMIDE_A2058,0.036761142
CARBOPLATIN_DEXAMETHASONE_A2058,0.036538705
CARBOPLATIN_DOXORUBICIN_A2058,0.038207397
CARBOPLATIN_METFORMIN_A2058,0.060580634
CARBOPLATIN_METHOTREXATE_A2058,0.008879843
CARBOPLATIN_MITOMYCINE_A2058,0.062991574
CARBOPLATIN_MRK-003_A2058,0.04102713
CARBOPLATIN_PACLITAXEL_A2058,0.0295467
CARBOPLATIN_VINBLASTINE_A2058,0.023748754
CYCLOPHOSPHAMIDE_ABT-888_A2058,0.027228957
CYCLOPHOSPHAMIDE_AZD1775_A2058,0.041159794
CYCLOPHOSPHAMIDE_BEZ-235_A2058,0.057645716
CYCLOPHOSPHAMIDE_BORTEZOMIB_A2058,0.023872271
CYCLOPHOSPHAMIDE_DASATINIB_A2058,0.02315467
CYCLOPHOSPHAMIDE_DINACICLIB_A2058,0.017371487
CYCLOPHOSPHAMIDE_ERLOTINIB_A2058,0.05819632
CYCLOPHOSPHAMIDE_GELDANAMYCIN_A2058,0.037827253
CYCLOPHOSPHAMIDE_L778123_A2058,0.0406522
CYCLOPHOSPHAMIDE_LAPATINIB_A2058,0.04227548
CYCLOPHOSPHAMIDE_MK-2206_A2058,0.041513994
CYCLOPHOSPHAMIDE_MK-4827_A2058,0.03799274
CYCLOPHOSPHAMIDE_MK-5108_A2058,0.030230066
CYCLOPHOSPHAMIDE_MK-8669_A2058,0.054697566
CYCLOPHOSPHAMIDE_MK-8776_A2058,0.048441216
CYCLOPHOSPHAMIDE_PD325901_A2058,0.046359174
CYCLOPHOSPHAMIDE_SORAFENIB_A2058,0.039995417
CYCLOPHOSPHAMIDE_SUNITINIB_A2058,0.06609308
CYCLOPHOSPHAMIDE_TEMOZOLOMIDE_A2058,0.037092544
CYCLOPHOSPHAMIDE_ZOLINZA_A2058,0.054115586
CYCLOPHOSPHAMIDE_OXALIPLATIN_A2058,0.010498498
CYCLOPHOSPHAMIDE_SN-38_A2058,0.039153606
CYCLOPHOSPHAMIDE_TOPOTECAN_A2058,0.060284287
CYCLOPHOSPHAMIDE_ETOPOSIDE_A2058,0.04026041
CYCLOPHOSPHAMIDE_GEMCITABINE_A2058,0.05047193
CYCLOPHOSPHAMIDE_VINORELBINE_A2058,-0.0021536155
CYCLOPHOSPHAMIDE_5-FU_A2058,0.055284925
CYCLOPHOSPHAMIDE_CARBOPLATIN_A2058,0.030187417
CYCLOPHOSPHAMIDE_DEXAMETHASONE_A2058,0.01806488
CYCLOPHOSPHAMIDE_DOXORUBICIN_A2058,0.042350978
CYCLOPHOSPHAMIDE_METFORMIN_A2058,0.0387249
CYCLOPHOSPHAMIDE_METHOTREXATE_A2058,0.0067436444
CYCLOPHOSPHAMIDE_MITOMYCINE_A2058,0.059116483
CYCLOPHOSPHAMIDE_MRK-003_A2058,0.025763597
CYCLOPHOSPHAMIDE_PACLITAXEL_A2058,0.024465846
CYCLOPHOSPHAMIDE_VINBLASTINE_A2058,0.0038331533
DASATINIB_ABT-888_A2058,0.04982905
DASATINIB_AZD1775_A2058,0.08530935
DASATINIB_BEZ-235_A2058,0.09181777
DASATINIB_BORTEZOMIB_A2058,0.035494916
DASATINIB_DINACICLIB_A2058,0.05717548
DASATINIB_ERLOTINIB_A2058,0.08518174
DASATINIB_GELDANAMYCIN_A2058,0.07656371
DASATINIB_L778123_A2058,0.08021558
DASATINIB_LAPATINIB_A2058,0.09035502
DASATINIB_MK-2206_A2058,0.08798584
DASATINIB_MK-4827_A2058,0.06952348
DASATINIB_MK-5108_A2058,0.06258028
DASATINIB_MK-8669_A2058,0.08385112
DASATINIB_MK-8776_A2058,0.09620649
DASATINIB_PD325901_A2058,0.07093423
DASATINIB_SORAFENIB_A2058,0.075148955
DASATINIB_SUNITINIB_A2058,0.10454916
DASATINIB_TEMOZOLOMIDE_A2058,0.0563576
DASATINIB_ZOLINZA_A2058,0.063886866
DASATINIB_OXALIPLATIN_A2058,0.03960798
DASATINIB_SN-38_A2058,0.065086275
DASATINIB_TOPOTECAN_A2058,0.06639206
DASATINIB_ETOPOSIDE_A2058,0.053069934
DASATINIB_GEMCITABINE_A2058,0.071891196
DASATINIB_VINORELBINE_A2058,0.031171609
DASATINIB_5-FU_A2058,0.059661396
DASATINIB_CARBOPLATIN_A2058,0.050219953
DASATINIB_CYCLOPHOSPHAMIDE_A2058,0.029184736
DASATINIB_DEXAMETHASONE_A2058,0.028465262
DASATINIB_DOXORUBICIN_A2058,0.055671453
DASATINIB_METFORMIN_A2058,0.045545004
DASATINIB_METHOTREXATE_A2058,0.027103577
DASATINIB_MITOMYCINE_A2058,0.036261708
DASATINIB_MRK-003_A2058,0.06812576
DASATINIB_PACLITAXEL_A2058,0.04800327
DASATINIB_VINBLASTINE_A2058,0.04512296
DEXAMETHASONE_ABT-888_A2058,0.011032654
DEXAMETHASONE_AZD1775_A2058,0.038182184
DEXAMETHASONE_BEZ-235_A2058,0.052971967
DEXAMETHASONE_BORTEZOMIB_A2058,0.003641462
DEXAMETHASONE_DASATINIB_A2058,0.008121703
DEXAMETHASONE_DINACICLIB_A2058,0.025260592
DEXAMETHASONE_ERLOTINIB_A2058,0.03915728
DEXAMETHASONE_GELDANAMYCIN_A2058,0.022455087
DEXAMETHASONE_L778123_A2058,0.043850183
DEXAMETHASONE_LAPATINIB_A2058,0.033752494
DEXAMETHASONE_MK-2206_A2058,0.03921912
DEXAMETHASONE_MK-4827_A2058,0.0354232
DEXAMETHASONE_MK-5108_A2058,0.025569042
DEXAMETHASONE_MK-8669_A2058,0.03694892
DEXAMETHASONE_MK-8776_A2058,0.04075215
DEXAMETHASONE_PD325901_A2058,0.022378951
DEXAMETHASONE_SORAFENIB_A2058,0.02444448
DEXAMETHASONE_SUNITINIB_A2058,0.063925676
DEXAMETHASONE_TEMOZOLOMIDE_A2058,0.028108204
DEXAMETHASONE_ZOLINZA_A2058,0.03667304
DEXAMETHASONE_OXALIPLATIN_A2058,0.013144079
DEXAMETHASONE_SN-38_A2058,0.028939309
DEXAMETHASONE_TOPOTECAN_A2058,0.03933183
DEXAMETHASONE_ETOPOSIDE_A2058,0.015848065
DEXAMETHASONE_GEMCITABINE_A2058,0.027394017
DEXAMETHASONE_VINORELBINE_A2058,-0.011293916
DEXAMETHASONE_5-FU_A2058,0.03212855
DEXAMETHASONE_CARBOPLATIN_A2058,0.035891257
DEXAMETHASONE_CYCLOPHOSPHAMIDE_A2058,0.014161303
DEXAMETHASONE_DOXORUBICIN_A2058,0.02141625
DEXAMETHASONE_METFORMIN_A2058,0.014816526
DEXAMETHASONE_METHOTREXATE_A2058,-0.006998701
DEXAMETHASONE_MITOMYCINE_A2058,0.03285166
DEXAMETHASONE_MRK-003_A2058,0.037923686
DEXAMETHASONE_PACLITAXEL_A2058,0.002413839
DEXAMETHASONE_VINBLASTINE_A2058,0.007439145
DINACICLIB_ABT-888_A2058,0.03311853
DINACICLIB_AZD1775_A2058,0.08771727
DINACICLIB_BEZ-235_A2058,0.08327716
DINACICLIB_BORTEZOMIB_A2058,0.030374318
DINACICLIB_DASATINIB_A2058,0.05634532
DINACICLIB_ERLOTINIB_A2058,0.060800537
DINACICLIB_GELDANAMYCIN_A2058,0.051652253
DINACICLIB_L778123_A2058,0.07331017
DINACICLIB_LAPATINIB_A2058,0.060296893
DINACICLIB_MK-2206_A2058,0.072174974
DINACICLIB_MK-4827_A2058,0.047902703
DINACICLIB_MK-5108_A2058,0.047671445
DINACICLIB_MK-8669_A2058,0.0577173
DINACICLIB_MK-8776_A2058,0.06706643
DINACICLIB_PD325901_A2058,0.046126306
DINACICLIB_SORAFENIB_A2058,0.049924552
DINACICLIB_SUNITINIB_A2058,0.09160644
DINACICLIB_TEMOZOLOMIDE_A2058,0.06097258
DINACICLIB_ZOLINZA_A2058,0.0680881
DINACICLIB_OXALIPLATIN_A2058,0.030586515
DINACICLIB_SN-38_A2058,0.040100537
DINACICLIB_TOPOTECAN_A2058,0.061326966
DINACICLIB_ETOPOSIDE_A2058,0.045191363
DINACICLIB_GEMCITABINE_A2058,0.07264869
DINACICLIB_VINORELBINE_A2058,0.007182024
DINACICLIB_5-FU_A2058,0.061833203
DINACICLIB_CARBOPLATIN_A2058,0.04115726
DINACICLIB_CYCLOPHOSPHAMIDE_A2058,0.035502568
DINACICLIB_DEXAMETHASONE_A2058,0.01802655
DINACICLIB_DOXORUBICIN_A2058,0.04106047
DINACICLIB_METFORMIN_A2058,0.040187426
DINACICLIB_METHOTREXATE_A2058,0.0155960275
DINACICLIB_MITOMYCINE_A2058,0.04437699
DINACICLIB_MRK-003_A2058,0.045612954
DINACICLIB_PACLITAXEL_A2058,0.039024167
DINACICLIB_VINBLASTINE_A2058,0.016415812
DOXORUBICIN_ABT-888_A2058,0.032638427
DOXORUBICIN_AZD1775_A2058,0.053163707
DOXORUBICIN_BEZ-235_A2058,0.07109886
DOXORUBICIN_BORTEZOMIB_A2058,0.008331405
DOXORUBICIN_DASATINIB_A2058,0.03966993
DOXORUBICIN_DINACICLIB_A2058,0.033496916
DOXORUBICIN_ERLOTINIB_A2058,0.062490344
DOXORUBICIN_GELDANAMYCIN_A2058,0.037227124
DOXORUBICIN_L778123_A2058,0.05837386
DOXORUBICIN_LAPATINIB_A2058,0.05101674
DOXORUBICIN_MK-2206_A2058,0.06209401
DOXORUBICIN_MK-4827_A2058,0.04044421
DOXORUBICIN_MK-5108_A2058,0.038701795
DOXORUBICIN_MK-8669_A2058,0.053228244
DOXORUBICIN_MK-8776_A2058,0.056122467
DOXORUBICIN_PD325901_A2058,0.037723616
DOXORUBICIN_SORAFENIB_A2058,0.040567294
DOXORUBICIN_SUNITINIB_A2058,0.055885814
DOXORUBICIN_TEMOZOLOMIDE_A2058,0.03559991
DOXORUBICIN_ZOLINZA_A2058,0.0466877
DOXORUBICIN_OXALIPLATIN_A2058,0.010671847
DOXORUBICIN_SN-38_A2058,0.044860803
DOXORUBICIN_TOPOTECAN_A2058,0.038211986
DOXORUBICIN_ETOPOSIDE_A2058,0.018789204
DOXORUBICIN_GEMCITABINE_A2058,0.053217947
DOXORUBICIN_VINORELBINE_A2058,0.013314254
DOXORUBICIN_5-FU_A2058,0.049855493
DOXORUBICIN_CARBOPLATIN_A2058,0.034258902
DOXORUBICIN_CYCLOPHOSPHAMIDE_A2058,0.011249952
DOXORUBICIN_DEXAMETHASONE_A2058,-0.0039764605
DOXORUBICIN_METFORMIN_A2058,0.04019478
DOXORUBICIN_METHOTREXATE_A2058,0.0064118714
DOXORUBICIN_MITOMYCINE_A2058,0.04422325
DOXORUBICIN_MRK-003_A2058,0.05588387
DOXORUBICIN_PACLITAXEL_A2058,0.03667949
DOXORUBICIN_VINBLASTINE_A2058,0.015077578
ERLOTINIB_ABT-888_A2058,0.047196597
ERLOTINIB_AZD1775_A2058,0.10098437
ERLOTINIB_BEZ-235_A2058,0.10151482
ERLOTINIB_BORTEZOMIB_A2058,0.046432458
ERLOTINIB_DASATINIB_A2058,0.08380362
ERLOTINIB_DINACICLIB_A2058,0.07476608
ERLOTINIB_GELDANAMYCIN_A2058,0.05824452
ERLOTINIB_L778123_A2058,0.07711705
ERLOTINIB_LAPATINIB_A2058,0.07961538
ERLOTINIB_MK-2206_A2058,0.093616635
ERLOTINIB_MK-4827_A2058,0.073824905
ERLOTINIB_MK-5108_A2058,0.072012566
ERLOTINIB_MK-8669_A2058,0.08651112
ERLOTINIB_MK-8776_A2058,0.0993727
ERLOTINIB_PD325901_A2058,0.061774038
ERLOTINIB_SORAFENIB_A2058,0.08435822
ERLOTINIB_SUNITINIB_A2058,0.105791464
ERLOTINIB_TEMOZOLOMIDE_A2058,0.052639417
ERLOTINIB_ZOLINZA_A2058,0.07098216
ERLOTINIB_OXALIPLATIN_A2058,0.040172555
ERLOTINIB_SN-38_A2058,0.06657176
ERLOTINIB_TOPOTECAN_A2058,0.07388265
ERLOTINIB_ETOPOSIDE_A2058,0.053438216
ERLOTINIB_GEMCITABINE_A2058,0.077250324
ERLOTINIB_VINORELBINE_A2058,0.0470889
ERLOTINIB_5-FU_A2058,0.06612533
ERLOTINIB_CARBOPLATIN_A2058,0.06562449
ERLOTINIB_CYCLOPHOSPHAMIDE_A2058,0.04202386
ERLOTINIB_DEXAMETHASONE_A2058,0.019463718
ERLOTINIB_DOXORUBICIN_A2058,0.04764004
ERLOTINIB_METFORMIN_A2058,0.04091526
ERLOTINIB_METHOTREXATE_A2058,0.031935573
ERLOTINIB_MITOMYCINE_A2058,0.051606648
ERLOTINIB_MRK-003_A2058,0.07059321
ERLOTINIB_PACLITAXEL_A2058,0.03753633
ERLOTINIB_VINBLASTINE_A2058,0.034762345
ETOPOSIDE_ABT-888_A2058,0.026453782
ETOPOSIDE_AZD1775_A2058,0.049433358
ETOPOSIDE_BEZ-235_A2058,0.06753978
ETOPOSIDE_BORTEZOMIB_A2058,0.021845756
ETOPOSIDE_DASATINIB_A2058,0.043627605
ETOPOSIDE_DINACICLIB_A2058,0.04056125
ETOPOSIDE_ERLOTINIB_A2058,0.048419483
ETOPOSIDE_GELDANAMYCIN_A2058,0.03840793
ETOPOSIDE_L778123_A2058,0.052975155
ETOPOSIDE_LAPATINIB_A2058,0.06249465
ETOPOSIDE_MK-2206_A2058,0.059270866
ETOPOSIDE_MK-4827_A2058,0.032550193
ETOPOSIDE_MK-5108_A2058,0.03297092
ETOPOSIDE_MK-8669_A2058,0.065419324
ETOPOSIDE_MK-8776_A2058,0.051102318
ETOPOSIDE_PD325901_A2058,0.034179486
ETOPOSIDE_SORAFENIB_A2058,0.054113865
ETOPOSIDE_SUNITINIB_A2058,0.074045606
ETOPOSIDE_TEMOZOLOMIDE_A2058,0.022849709
ETOPOSIDE_ZOLINZA_A2058,0.044315778
ETOPOSIDE_OXALIPLATIN_A2058,0.028032796
ETOPOSIDE_SN-38_A2058,0.041994743
ETOPOSIDE_TOPOTECAN_A2058,0.057080306
ETOPOSIDE_GEMCITABINE_A2058,0.04267265
ETOPOSIDE_VINORELBINE_A2058,0.008171722
ETOPOSIDE_5-FU_A2058,0.0338313
ETOPOSIDE_CARBOPLATIN_A2058,0.045013748
ETOPOSIDE_CYCLOPHOSPHAMIDE_A2058,0.019455511
ETOPOSIDE_DEXAMETHASONE_A2058,-0.0076566376
ETOPOSIDE_DOXORUBICIN_A2058,0.024806472
ETOPOSIDE_METFORMIN_A2058,0.016104024
ETOPOSIDE_METHOTREXATE_A2058,0.011815881
ETOPOSIDE_MITOMYCINE_A2058,0.049648218
ETOPOSIDE_MRK-003_A2058,0.04508262
ETOPOSIDE_PACLITAXEL_A2058,0.025407623
ETOPOSIDE_VINBLASTINE_A2058,0.02112301
GELDANAMYCIN_ABT-888_A2058,0.03678911
GELDANAMYCIN_AZD1775_A2058,0.06659039
GELDANAMYCIN_BEZ-235_A2058,0.08131535
GELDANAMYCIN_BORTEZOMIB_A2058,0.0058533615
GELDANAMYCIN_DASATINIB_A2058,0.04787747
GELDANAMYCIN_DINACICLIB_A2058,0.04594464
GELDANAMYCIN_ERLOTINIB_A2058,0.062804945
GELDANAMYCIN_L778123_A2058,0.045993194
GELDANAMYCIN_LAPATINIB_A2058,0.047021866
GELDANAMYCIN_MK-2206_A2058,0.07298615
GELDANAMYCIN_MK-4827_A2058,0.050245762
GELDANAMYCIN_MK-5108_A2058,0.031468317
GELDANAMYCIN_MK-8669_A2058,0.06693591
GELDANAMYCIN_MK-8776_A2058,0.050982706
GELDANAMYCIN_PD325901_A2058,0.050176688
GELDANAMYCIN_SORAFENIB_A2058,0.041042432
GELDANAMYCIN_SUNITINIB_A2058,0.07448918
GELDANAMYCIN_TEMOZOLOMIDE_A2058,0.040375285
GELDANAMYCIN_ZOLINZA_A2058,0.056697965
GELDANAMYCIN_OXALIPLATIN_A2058,0.01323612
GELDANAMYCIN_SN-38_A2058,0.058234334
GELDANAMYCIN_TOPOTECAN_A2058,0.056869686
GELDANAMYCIN_ETOPOSIDE_A2058,0.02192332
GELDANAMYCIN_GEMCITABINE_A2058,0.059909463
GELDANAMYCIN_VINORELBINE_A2058,0.013112242
GELDANAMYCIN_5-FU_A2058,0.047208995
GELDANAMYCIN_CARBOPLATIN_A2058,0.037226938
GELDANAMYCIN_CYCLOPHOSPHAMIDE_A2058,0.001065749
GELDANAMYCIN_DEXAMETHASONE_A2058,0.019426204
GELDANAMYCIN_DOXORUBICIN_A2058,0.039010458
GELDANAMYCIN_METFORMIN_A2058,0.027975785
GELDANAMYCIN_METHOTREXATE_A2058,0.017179914
GELDANAMYCIN_MITOMYCINE_A2058,0.04342992
GELDANAMYCIN_MRK-003_A2058,0.058942877
GELDANAMYCIN_PACLITAXEL_A2058,0.04787714
GELDANAMYCIN_VINBLASTINE_A2058,0.014070821
GEMCITABINE_ABT-888_A2058,0.03417642
GEMCITABINE_AZD1775_A2058,0.07864618
GEMCITABINE_BEZ-235_A2058,0.074629605
GEMCITABINE_BORTEZOMIB_A2058,0.044152066
GEMCITABINE_DASATINIB_A2058,0.0442255
GEMCITABINE_DINACICLIB_A2058,0.053898655
GEMCITABINE_ERLOTINIB_A2058,0.06599122
GEMCITABINE_GELDANAMYCIN_A2058,0.062349074
GEMCITABINE_L778123_A2058,0.0696983
GEMCITABINE_LAPATINIB_A2058,0.086356916
