AssayId,BlockId,Size,RowSid,RowName,RowTarget,ColSid,ColName,ColTarget,RowIC50,ColIC50,RowConcs,ColConcs,RowConcUnit,ColConcUnit
1763,22,10,NCGC00344506-01,"Manoalide","Calcium Channel Blocker",NCGC00095235-01,"Artenimol","Antimalarial agents; Inhibtion of heme crystallization, redox disruption, SERCA, etc",13.601178,0.002083,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,9.7625E-5,0.0",uM,uM
1763,23,10,NCGC00344507-02,"Calhex-231","Calcium-Sensing Receptor (CaSR) Agonists",NCGC00164591-02,"Artemether","antimalarial agents",6.504274,0.015477,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,24,10,NCGC00344507-02,"Calhex-231","Calcium-Sensing Receptor (CaSR) Agonists",NCGC00164600-03,"Artesunate","antimalarial agents",6.474031,0.020294,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,25,10,NCGC00344507-02,"Calhex-231","Calcium-Sensing Receptor (CaSR) Agonists",NCGC00095235-01,"Artenimol","Antimalarial agents; Inhibtion of heme crystallization, redox disruption, SERCA, etc",17.081633,0.001814,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,9.7625E-5,0.0",uM,uM
1763,26,10,NCGC00162453-10,"Trichostatin A","HDAC1 Inhibitor",NCGC00263785-01,"NITD609","antimalarial",0.050223,0.001437,"0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.0","0.01,0.005,0.0025,0.00125,6.25E-4,3.125E-4,1.5625E-4,7.8125E-5,3.9125E-5,0.0",uM,uM
1763,27,10,NCGC00162453-10,"Trichostatin A","HDAC1 Inhibitor",NCGC00264109-01,"Decoquinate","Antiprotozoal agent",0.054136,0.005478,"0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.0","0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,9.76625E-4,0.0",uM,uM
1763,28,10,NCGC00162453-10,"Trichostatin A","HDAC1 Inhibitor",NCGC00095992-05,"Gramicidin","Antibacterial",0.069911,7.2E-5,"0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.0","0.01,0.005,0.0025,0.00125,6.25E-4,3.125E-4,1.5625E-4,7.8125E-5,3.9125E-5,0.0",uM,uM
1763,29,10,NCGC00181002-02,"Cinacalcet hydrochloride","Calcium-Sensing Receptor (CaSR) Agonists",NCGC00015256-13,"Chloroquine","antimalarial agents",40.839508,0.54199,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.0",uM,uM
1763,30,10,NCGC00181002-02,"Cinacalcet hydrochloride","Calcium-Sensing Receptor (CaSR) Agonists",NCGC00242441-02,"ML238","unknown",11.904893,0.024472,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,31,10,NCGC00181002-02,"Cinacalcet hydrochloride","Calcium-Sensing Receptor (CaSR) Agonists",NCGC00344515-02,"Piperaquine","antimalarial agents",30.455961,0.043721,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.75,0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.0",uM,uM
1763,32,10,NCGC00024379-04,"Emetine","antiprotozoal agent",NCGC00164591-02,"Artemether","antimalarial agents",0.107932,0.012251,"0.75,0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,33,10,NCGC00024379-04,"Emetine","antiprotozoal agent",NCGC00164600-03,"Artesunate","antimalarial agents",0.140537,0.023269,"0.75,0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,34,10,NCGC00024379-04,"Emetine","antiprotozoal agent",NCGC00095235-01,"Artenimol","Antimalarial agents; Inhibtion of heme crystallization, redox disruption, SERCA, etc",0.131055,0.001343,"0.75,0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.0","0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,9.7625E-5,0.0",uM,uM
1763,35,10,NCGC00024379-04,"Emetine","antiprotozoal agent",NCGC00346681-01,"NVP-BGT226","PI3K Inhibitor",0.128815,0.001614,"0.75,0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.0","0.01,0.005,0.0025,0.00125,6.25E-4,3.125E-4,1.5625E-4,7.8125E-5,3.9125E-5,0.0",uM,uM
1763,36,10,NCGC00018261-05,"Perhexiline","mitochondrial carnitine palmitoyltransferase-1 inhbitior",NCGC00164591-02,"Artemether","antimalarial agents",41.956913,0.054483,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,37,10,NCGC00018261-05,"Perhexiline","mitochondrial carnitine palmitoyltransferase-1 inhbitior",NCGC00164600-03,"Artesunate","antimalarial agents",16.127575,0.015515,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,38,10,NCGC00018261-05,"Perhexiline","mitochondrial carnitine palmitoyltransferase-1 inhbitior",NCGC00095235-01,"Artenimol","Antimalarial agents; Inhibtion of heme crystallization, redox disruption, SERCA, etc",34.448513,0.001317,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,9.7625E-5,0.0",uM,uM
1763,39,10,NCGC00018261-05,"Perhexiline","mitochondrial carnitine palmitoyltransferase-1 inhbitior",NCGC00159445-02,"Methylene blue","antimalarial agents; possible altered redox environment, glutathione reductase inhibitor",35.090992,0.023862,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390625,0.0","0.075,0.0375,0.01875,0.009375,0.0046875,0.00234375,0.001171875,5.86E-4,2.93E-4,0.0",uM,uM
1763,40,10,NCGC00167490-02,"Lumefantrine","antimalarial agents",NCGC00164591-02,"Artemether","antimalarial agents",0.018935,0.023013,"0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,41,10,NCGC00167490-02,"Lumefantrine","antimalarial agents",NCGC00164600-03,"Artesunate","antimalarial agents",0.015519,0.014275,"0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,42,10,NCGC00167490-02,"Lumefantrine","antimalarial agents",NCGC00095235-01,"Artenimol","Antimalarial agents; Inhibtion of heme crystallization, redox disruption, SERCA, etc",0.014834,0.0015,"0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0","0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,9.7625E-5,0.0",uM,uM
1763,43,10,NCGC00167490-02,"Lumefantrine","antimalarial agents",NCGC00167490-02,"Lumefantrine","antimalarial agents",0.016233,0.016073,"0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,44,10,NCGC00346654-01,"INK-128","mTORC1/2 inhibitor",NCGC00016864-01,"Mefloquine","antimalarial agents; Inhibtion of heme crystallization",0.202452,0.048073,"0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.010937500000000001,0.0054687500000000005,0.0027343750000000003,0.0013672500000000002,6.836250000000001E-4,0.0","0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,9.76625E-4,0.0",uM,uM
1763,45,10,NCGC00346654-01,"INK-128","mTORC1/2 inhibitor",NCGC00346681-01,"NVP-BGT226","PI3K Inhibitor",0.194676,0.002085,"0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.010937500000000001,0.0054687500000000005,0.0027343750000000003,0.0013672500000000002,6.836250000000001E-4,0.0","0.01,0.005,0.0025,0.00125,6.25E-4,3.125E-4,1.5625E-4,7.8125E-5,3.9125E-5,0.0",uM,uM
1763,46,10,NCGC00249613-03,"Carfilzomib","Proteasome Inhibitor",NCGC00346654-01,"INK-128","mTORC1/2 inhibitor",2.093427,0.248175,"0.1,0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,0.0","0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.010937500000000001,0.0054687500000000005,0.0027343750000000003,0.0013672500000000002,6.836250000000001E-4,0.0",uM,uM
1763,47,10,NCGC00017363-10,"cycloheximide","GSK-3beta Inhibitor; tau Protein Kinase I Inhibitor",NCGC00346654-01,"INK-128","mTORC1/2 inhibitor",2.902175,0.199602,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.0","0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.010937500000000001,0.0054687500000000005,0.0027343750000000003,0.0013672500000000002,6.836250000000001E-4,0.0",uM,uM
1763,48,10,NCGC00162440-01,"Elactocin","Antineoplastic Antibiotics",NCGC00164591-02,"Artemether","antimalarial agents",0.886788,0.048846,"0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.001464875,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,49,10,NCGC00162440-01,"Elactocin","Antineoplastic Antibiotics",NCGC00164600-03,"Artesunate","antimalarial agents",0.473499,0.014832,"0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.001464875,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,50,10,NCGC00162440-01,"Elactocin","Antineoplastic Antibiotics",NCGC00095235-01,"Artenimol","Antimalarial agents; Inhibtion of heme crystallization, redox disruption, SERCA, etc",0.0,0.001435,"0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.001464875,0.0","0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,9.7625E-5,0.0",uM,uM
1763,51,10,NCGC00162440-01,"Elactocin","Antineoplastic Antibiotics",NCGC00242441-02,"ML238","unknown",0.0,0.0,"0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.001464875,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,52,10,NCGC00162440-01,"Elactocin","Antineoplastic Antibiotics",NCGC00346524-01,"Nanchangmycin","Polyether Antibiotic",0.508599,5.71E-4,"0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.001464875,0.0","0.01,0.005,0.0025,0.00125,6.25E-4,3.125E-4,1.5625E-4,7.8125E-5,3.9125E-5,0.0",uM,uM
1763,53,10,NCGC00017363-10,"cycloheximide","GSK-3beta Inhibitor; tau Protein Kinase I Inhibitor",NCGC00164591-02,"Artemether","antimalarial agents",0.468354,0.033187,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,54,10,NCGC00017363-10,"cycloheximide","GSK-3beta Inhibitor; tau Protein Kinase I Inhibitor",NCGC00164600-03,"Artesunate","antimalarial agents",1.011835,0.017004,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,55,10,NCGC00017363-10,"cycloheximide","GSK-3beta Inhibitor; tau Protein Kinase I Inhibitor",NCGC00095235-01,"Artenimol","Antimalarial agents; Inhibtion of heme crystallization, redox disruption, SERCA, etc",0.724548,0.00156,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.0","0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,9.7625E-5,0.0",uM,uM
1763,56,10,NCGC00017363-10,"cycloheximide","GSK-3beta Inhibitor; tau Protein Kinase I Inhibitor",NCGC00159445-02,"Methylene blue","antimalarial agents; possible altered redox environment, glutathione reductase inhibitor",0.426052,0.023124,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.0","0.075,0.0375,0.01875,0.009375,0.0046875,0.00234375,0.001171875,5.86E-4,2.93E-4,0.0",uM,uM
1763,57,10,NCGC00344515-02,"Piperaquine","antimalarial agents",NCGC00164591-02,"Artemether","antimalarial agents",0.055032,0.050126,"0.75,0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,58,10,NCGC00344515-02,"Piperaquine","antimalarial agents",NCGC00164600-03,"Artesunate","antimalarial agents",0.054411,0.014334,"0.75,0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,59,10,NCGC00344515-02,"Piperaquine","antimalarial agents",NCGC00095235-01,"Artenimol","Antimalarial agents; Inhibtion of heme crystallization, redox disruption, SERCA, etc",0.047504,0.001595,"0.75,0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.0","0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,9.7625E-5,0.0",uM,uM
1763,60,10,NCGC00344515-02,"Piperaquine","antimalarial agents",NCGC00159445-02,"Methylene blue","antimalarial agents; possible altered redox environment, glutathione reductase inhibitor",0.052598,0.03569,"0.75,0.375,0.1875,0.09375,0.046875,0.0234375,0.01171875,0.005859375,0.00292975,0.0","0.075,0.0375,0.01875,0.009375,0.0046875,0.00234375,0.001171875,5.86E-4,2.93E-4,0.0",uM,uM
1763,61,10,NCGC00246187-02,"Pyronaridine","antimalarial agents",NCGC00164591-02,"Artemether","antimalarial agents",0.033346,0.025861,"0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.010937500000000001,0.0054687500000000005,0.0027343750000000003,0.0013672500000000002,6.836250000000001E-4,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,62,10,NCGC00246187-02,"Pyronaridine","antimalarial agents",NCGC00164600-03,"Artesunate","antimalarial agents",0.032731,0.013886,"0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.010937500000000001,0.0054687500000000005,0.0027343750000000003,0.0013672500000000002,6.836250000000001E-4,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,63,10,NCGC00246187-02,"Pyronaridine","antimalarial agents",NCGC00095235-01,"Artenimol","Antimalarial agents; Inhibtion of heme crystallization, redox disruption, SERCA, etc",0.030716,0.001433,"0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.010937500000000001,0.0054687500000000005,0.0027343750000000003,0.0013672500000000002,6.836250000000001E-4,0.0","0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,9.7625E-5,0.0",uM,uM
1763,64,10,NCGC00246187-02,"Pyronaridine","antimalarial agents",NCGC00015256-13,"Chloroquine","antimalarial agents",0.031574,0.349805,"0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.010937500000000001,0.0054687500000000005,0.0027343750000000003,0.0013672500000000002,6.836250000000001E-4,0.0","0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.0",uM,uM
1763,65,10,NCGC00246187-02,"Pyronaridine","antimalarial agents",NCGC00095992-05,"Gramicidin","Antibacterial",0.030696,5.7E-5,"0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.010937500000000001,0.0054687500000000005,0.0027343750000000003,0.0013672500000000002,6.836250000000001E-4,0.0","0.01,0.005,0.0025,0.00125,6.25E-4,3.125E-4,1.5625E-4,7.8125E-5,3.9125E-5,0.0",uM,uM
1763,66,10,NCGC00247878-01,"NVP-AUY922","Heat Shock Protein 90 (hsp90) Inhibitor",NCGC00164591-02,"Artemether","antimalarial agents",0.082465,0.03381,"0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
1763,67,10,NCGC00247878-01,"NVP-AUY922","Heat Shock Protein 90 (hsp90) Inhibitor",NCGC00164600-03,"Artesunate","antimalarial agents",0.082151,0.014018,"0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.0","0.05,0.025,0.0125,0.00625,0.003125,0.0015625,7.8125E-4,3.90625E-4,1.95375E-4,0.0",uM,uM
